"stock_code"	"chi_sht"	"com_name"	"class_system"	"ind_name"
"603518.SH"	"维格娜丝"	"维格娜丝时装股份有限公司"	"申万三级"	"女装"
"002612.SZ"	"朗姿股份"	"朗姿股份有限公司"	"申万三级"	"女装"
"002425.SZ"	"凯撒文化"	"凯撒(中国)文化股份有限公司"	"申万三级"	"女装"
"002239.SZ"	"奥特佳"	"奥特佳新能源科技股份有限公司"	"申万三级"	"女装"
"002044.SZ"	"美年健康"	"美年大健康产业控股股份有限公司"	"申万三级"	"女装"
"603898.SH"	"好莱客"	"广州好莱客创意家居股份有限公司"	"申万三级"	"家具"
"603818.SH"	"曲美家居"	"曲美家具集团股份有限公司"	"申万三级"	"家具"
"603600.SH"	"永艺股份"	"永艺家具股份有限公司"	"申万三级"	"家具"
"603008.SH"	"喜临门"	"喜临门家具股份有限公司"	"申万三级"	"家具"
"600978.SH"	"宜华生活"	"宜华生活科技股份有限公司"	"申万三级"	"家具"
"600337.SH"	"美克家居"	"美克国际家居用品股份有限公司"	"申万三级"	"家具"
"002631.SZ"	"德尔未来"	"德尔未来科技控股集团股份有限公司"	"申万三级"	"家具"
"002572.SZ"	"索菲亚"	"索菲亚家居股份有限公司"	"申万三级"	"家具"
"002489.SZ"	"浙江永强"	"浙江永强集团股份有限公司"	"申万三级"	"家具"
"002259.SZ"	"升达林业"	"四川升达林业产业股份有限公司"	"申万三级"	"家具"
"002240.SZ"	"威华股份"	"广东威华股份有限公司"	"申万三级"	"家具"
"000910.SZ"	"大亚圣象"	"大亚圣象家居股份有限公司"	"申万三级"	"家具"
"603519.SH"	"立霸股份"	"江苏立霸实业股份有限公司"	"申万三级"	"家电零部件"
"603366.SH"	"日出东方"	"日出东方太阳能股份有限公司"	"申万三级"	"家电零部件"
"600619.SH"	"海立股份"	"上海海立(集团)股份有限公司"	"申万三级"	"家电零部件"
"300475.SZ"	"聚隆科技"	"安徽聚隆传动科技股份有限公司"	"申万三级"	"家电零部件"
"300403.SZ"	"地尔汉宇"	"江门市地尔汉宇电器股份有限公司"	"申万三级"	"家电零部件"
"300342.SZ"	"天银机电"	"常熟市天银机电股份有限公司"	"申万三级"	"家电零部件"
"300217.SZ"	"东方电热"	"镇江东方电热科技股份有限公司"	"申万三级"	"家电零部件"
"300160.SZ"	"秀强股份"	"江苏秀强玻璃工艺股份有限公司"	"申万三级"	"家电零部件"
"002676.SZ"	"顺威股份"	"广东顺威精密塑料股份有限公司"	"申万三级"	"家电零部件"
"002670.SZ"	"国盛金控"	"国盛金融控股集团股份有限公司"	"申万三级"	"家电零部件"
"002418.SZ"	"康盛股份"	"浙江康盛股份有限公司"	"申万三级"	"家电零部件"
"002413.SZ"	"雷科防务"	"江苏雷科防务科技股份有限公司"	"申万三级"	"家电零部件"
"002366.SZ"	"台海核电"	"台海玛努尔核电设备股份有限公司"	"申万三级"	"家电零部件"
"002290.SZ"	"中科新材"	"苏州中科创新型材料股份有限公司"	"申万三级"	"家电零部件"
"002050.SZ"	"三花智控"	"浙江三花智能控制股份有限公司"	"申万三级"	"家电零部件"
"002011.SZ"	"盾安环境"	"浙江盾安人工环境股份有限公司"	"申万三级"	"家电零部件"
"000404.SZ"	"华意压缩"	"华意压缩机股份股份有限公司"	"申万三级"	"家电零部件"
"002761.SZ"	"多喜爱"	"多喜爱家纺股份有限公司"	"申万三级"	"家纺"
"002397.SZ"	"梦洁股份"	"湖南梦洁家纺股份有限公司"	"申万三级"	"家纺"
"002327.SZ"	"富安娜"	"深圳市富安娜家居用品股份有限公司"	"申万三级"	"家纺"
"002293.SZ"	"罗莱生活"	"罗莱生活科技股份有限公司"	"申万三级"	"家纺"
"603355.SH"	"莱克电气"	"莱克电气股份有限公司"	"申万三级"	"小家电"
"300272.SZ"	"开能环保"	"上海开能环保设备股份有限公司"	"申万三级"	"小家电"
"300247.SZ"	"乐金健康"	"安徽乐金健康科技股份有限公司"	"申万三级"	"小家电"
"002759.SZ"	"天际股份"	"广东天际电器股份有限公司"	"申万三级"	"小家电"
"002723.SZ"	"金莱特"	"广东金莱特电器股份有限公司"	"申万三级"	"小家电"
"002705.SZ"	"新宝股份"	"广东新宝电器股份有限公司"	"申万三级"	"小家电"
"002681.SZ"	"奋达科技"	"深圳市奋达科技股份有限公司"	"申万三级"	"小家电"
"002677.SZ"	"浙江美大"	"浙江美大实业股份有限公司"	"申万三级"	"小家电"
"002616.SZ"	"长青集团"	"广东长青(集团)股份有限公司"	"申万三级"	"小家电"
"002614.SZ"	"奥佳华"	"奥佳华智能健康科技集团股份有限公司"	"申万三级"	"小家电"
"002543.SZ"	"万和电气"	"广东万和集团有限公司"	"申万三级"	"小家电"
"002508.SZ"	"老板电器"	"杭州老板电器股份有限公司"	"申万三级"	"小家电"
"002473.SZ"	"*ST圣莱"	"宁波圣莱达电器股份有限公司"	"申万三级"	"小家电"
"002403.SZ"	"爱仕达"	"浙江爱仕达电器股份有限公司"	"申万三级"	"小家电"
"002260.SZ"	"*ST德奥"	"德奥通用航空股份有限公司"	"申万三级"	"小家电"
"002242.SZ"	"九阳股份"	"九阳股份有限公司"	"申万三级"	"小家电"
"002035.SZ"	"华帝股份"	"华帝股份有限公司"	"申万三级"	"小家电"
"002032.SZ"	"苏泊尔"	"浙江苏泊尔炊具股份有限公司"	"申万三级"	"小家电"
"000533.SZ"	"万家乐"	"广东万家乐股份有限公司"	"申万三级"	"小家电"
"603025.SH"	"大豪科技"	"北京大豪科技股份有限公司"	"申万三级"	"工控自动化"
"603015.SH"	"弘讯科技"	"宁波弘讯科技股份有限公司"	"申万三级"	"工控自动化"
"300208.SZ"	"恒顺众昇"	"青岛市恒顺众昇集团股份有限公司"	"申万三级"	"工控自动化"
"300141.SZ"	"和顺电气"	"苏州工业园区和顺电气股份有限公司"	"申万三级"	"工控自动化"
"300124.SZ"	"汇川技术"	"深圳市汇川技术股份有限公司"	"申万三级"	"工控自动化"
"300048.SZ"	"合康新能"	"北京合康新能科技股份有限公司"	"申万三级"	"工控自动化"
"300040.SZ"	"九洲电气"	"哈尔滨九洲电气股份有限公司"	"申万三级"	"工控自动化"
"002527.SZ"	"新时达"	"上海新时达电气股份有限公司"	"申万三级"	"工控自动化"
"002334.SZ"	"英威腾"	"深圳市英威腾电气股份有限公司"	"申万三级"	"工控自动化"
"002184.SZ"	"海得控制"	"上海海得控制系统股份有限公司"	"申万三级"	"工控自动化"
"002169.SZ"	"智光电气"	"广州智光电气股份有限公司"	"申万三级"	"工控自动化"
"002123.SZ"	"梦网荣信"	"梦网荣信科技集团股份有限公司"	"申万三级"	"工控自动化"
"603611.SH"	"诺力股份"	"诺力智能装备股份有限公司"	"申万三级"	"工程机械"
"600984.SH"	"建设机械"	"陕西建设机械股份有限公司"	"申万三级"	"工程机械"
"600815.SH"	"厦工股份"	"厦门厦工机械股份有限公司"	"申万三级"	"工程机械"
"600761.SH"	"安徽合力"	"安徽合力股份有限公司"	"申万三级"	"工程机械"
"600710.SH"	"苏美达"	"苏美达股份有限公司"	"申万三级"	"工程机械"
"600375.SH"	"华菱星马"	"华菱星马汽车(集团)股份有限公司"	"申万三级"	"工程机械"
"600031.SH"	"三一重工"	"三一重工股份有限公司"	"申万三级"	"工程机械"
"002459.SZ"	"天业通联"	"秦皇岛天业通联重工股份有限公司"	"申万三级"	"工程机械"
"002097.SZ"	"山河智能"	"山河智能装备股份有限公司"	"申万三级"	"工程机械"
"000923.SZ"	"河北宣工"	"河北宣化工程机械股份有限公司"	"申万三级"	"工程机械"
"000680.SZ"	"山推股份"	"山推工程机械股份有限公司"	"申万三级"	"工程机械"
"000528.SZ"	"柳工"	"广西柳工机械股份有限公司"	"申万三级"	"工程机械"
"000425.SZ"	"徐工机械"	"徐工集团工程机械股份有限公司"	"申万三级"	"工程机械"
"000157.SZ"	"中联重科"	"中联重科股份有限公司"	"申万三级"	"工程机械"
"601900.SH"	"南方传媒"	"南方出版传媒股份有限公司"	"申万三级"	"平面媒体"
"603999.SH"	"读者传媒"	"读者出版传媒股份有限公司"	"申万三级"	"平面媒体"
"601999.SH"	"出版传媒"	"北方联合出版传媒(集团)股份有限公司"	"申万三级"	"平面媒体"
"601928.SH"	"凤凰传媒"	"江苏凤凰出版传媒股份有限公司"	"申万三级"	"平面媒体"
"601801.SH"	"皖新传媒"	"安徽新华传媒股份有限公司"	"申万三级"	"平面媒体"
"601098.SH"	"中南传媒"	"中南出版传媒集团股份有限公司"	"申万三级"	"平面媒体"
"600880.SH"	"博瑞传播"	"成都博瑞传播股份有限公司"	"申万三级"	"平面媒体"
"600825.SH"	"新华传媒"	"上海新华传媒股份有限公司"	"申万三级"	"平面媒体"
"600757.SH"	"长江传媒"	"长江出版传媒股份有限公司"	"申万三级"	"平面媒体"
"600633.SH"	"浙数文化"	"浙报数字文化集团股份有限公司"	"申万三级"	"平面媒体"
"600551.SH"	"时代出版"	"时代出版传媒股份有限公司"	"申万三级"	"平面媒体"
"600373.SH"	"中文传媒"	"中文天地出版传媒股份有限公司"	"申万三级"	"平面媒体"
"300364.SZ"	"中文在线"	"中文在线数字出版集团股份有限公司"	"申万三级"	"平面媒体"
"300148.SZ"	"天舟文化"	"天舟文化股份有限公司"	"申万三级"	"平面媒体"
"002181.SZ"	"粤传媒"	"广东广州日报传媒股份有限公司"	"申万三级"	"平面媒体"
"000793.SZ"	"华闻传媒"	"华闻传媒投资集团股份有限公司"	"申万三级"	"平面媒体"
"000719.SZ"	"中原传媒"	"中原大地传媒股份有限公司"	"申万三级"	"平面媒体"
"000504.SZ"	"南华生物"	"南华生物医药股份有限公司"	"申万三级"	"平面媒体"
"603996.SH"	"中新科技"	"中新科技集团股份有限公司"	"申万三级"	"彩电"
"600870.SH"	"*ST厦华"	"厦门华侨电子股份有限公司"	"申万三级"	"彩电"
"600839.SH"	"四川长虹"	"四川长虹电器股份有限公司"	"申万三级"	"彩电"
"600060.SH"	"海信电器"	"青岛海信电器股份有限公司"	"申万三级"	"彩电"
"002429.SZ"	"兆驰股份"	"深圳市兆驰股份有限公司"	"申万三级"	"彩电"
"002420.SZ"	"毅昌股份"	"广州毅昌科技股份有限公司"	"申万三级"	"彩电"
"000100.SZ"	"TCL集团"	"TCL集团股份有限公司"	"申万三级"	"彩电"
"000016.SZ"	"深康佳A"	"康佳集团股份有限公司"	"申万三级"	"彩电"
"600715.SH"	"文投控股"	"北京文投控股股份有限公司"	"申万三级"	"影视动漫"
"002624.SZ"	"完美世界"	"完美世界股份有限公司"	"申万三级"	"影视动漫"
"002071.SZ"	"长城影视"	"长城影视股份有限公司"	"申万三级"	"影视动漫"
"300426.SZ"	"唐德影视"	"浙江唐德影视股份有限公司"	"申万三级"	"影视动漫"
"300336.SZ"	"新文化"	"上海新文化传媒集团股份有限公司"	"申万三级"	"影视动漫"
"300291.SZ"	"华录百纳"	"北京华录百纳影视股份有限公司"	"申万三级"	"影视动漫"
"300251.SZ"	"光线传媒"	"北京光线传媒股份有限公司"	"申万三级"	"影视动漫"
"300133.SZ"	"华策影视"	"浙江华策影视股份有限公司"	"申万三级"	"影视动漫"
"300027.SZ"	"华谊兄弟"	"华谊兄弟传媒股份有限公司"	"申万三级"	"影视动漫"
"002739.SZ"	"万达电影"	"万达电影院线股份有限公司"	"申万三级"	"影视动漫"
"002292.SZ"	"奥飞娱乐"	"奥飞娱乐股份有限公司"	"申万三级"	"影视动漫"
"002143.SZ"	"印纪传媒"	"印纪娱乐传媒股份有限公司"	"申万三级"	"影视动漫"
"000835.SZ"	"长城动漫"	"长城国际动漫游戏股份有限公司"	"申万三级"	"影视动漫"
"000681.SZ"	"视觉中国"	"视觉(中国)文化发展股份有限公司"	"申万三级"	"影视动漫"
"601588.SH"	"北辰实业"	"北京北辰实业股份有限公司"	"申万三级"	"房地产开发"
"601155.SH"	"新城控股"	"新城控股集团股份有限公司"	"申万三级"	"房地产开发"
"600890.SH"	"中房股份"	"中房置业股份有限公司"	"申万三级"	"房地产开发"
"600823.SH"	"世茂股份"	"上海世茂股份有限公司"	"申万三级"	"房地产开发"
"600807.SH"	"*ST天业"	"山东天业恒基股份有限公司"	"申万三级"	"房地产开发"
"600791.SH"	"京能置业"	"京能置业股份有限公司"	"申万三级"	"房地产开发"
"600777.SH"	"新潮能源"	"山东新潮能源股份有限公司"	"申万三级"	"房地产开发"
"600773.SH"	"西藏城投"	"西藏城市发展投资股份有限公司"	"申万三级"	"房地产开发"
"600767.SH"	"ST运盛"	"运盛(上海)实业股份有限公司"	"申万三级"	"房地产开发"
"600753.SH"	"东方银星"	"河南东方银星投资股份有限公司"	"申万三级"	"房地产开发"
"600748.SH"	"上实发展"	"上海实业发展股份有限公司"	"申万三级"	"房地产开发"
"600745.SH"	"闻泰科技"	"闻泰科技股份有限公司"	"申万三级"	"房地产开发"
"600743.SH"	"华远地产"	"华远地产股份有限公司"	"申万三级"	"房地产开发"
"600736.SH"	"苏州高新"	"苏州新区高新技术产业股份有限公司"	"申万三级"	"房地产开发"
"600734.SH"	"实达集团"	"福建实达集团股份有限公司"	"申万三级"	"房地产开发"
"600732.SH"	"ST新梅"	"上海新梅置业股份有限公司"	"申万三级"	"房地产开发"
"600724.SH"	"宁波富达"	"宁波富达股份有限公司"	"申万三级"	"房地产开发"
"600716.SH"	"凤凰股份"	"江苏凤凰置业投资股份有限公司"	"申万三级"	"房地产开发"
"600696.SH"	"ST匹凸"	"上海岩石企业发展股份有限公司"	"申万三级"	"房地产开发"
"600684.SH"	"珠江实业"	"广州珠江实业开发股份有限公司"	"申万三级"	"房地产开发"
"600683.SH"	"京投发展"	"京投发展股份有限公司"	"申万三级"	"房地产开发"
"600675.SH"	"中华企业"	"中华企业股份有限公司"	"申万三级"	"房地产开发"
"600665.SH"	"天地源"	"天地源股份有限公司"	"申万三级"	"房地产开发"
"600657.SH"	"信达地产"	"信达地产股份有限公司"	"申万三级"	"房地产开发"
"600649.SH"	"城投控股"	"上海城投控股股份有限公司"	"申万三级"	"房地产开发"
"600647.SH"	"同达创业"	"上海同达创业投资股份有限公司"	"申万三级"	"房地产开发"
"600641.SH"	"万业企业"	"上海万业企业股份有限公司"	"申万三级"	"房地产开发"
"600638.SH"	"新黄浦"	"上海新黄浦置业股份有限公司"	"申万三级"	"房地产开发"
"600622.SH"	"光大嘉宝"	"光大嘉宝股份有限公司"	"申万三级"	"房地产开发"
"600621.SH"	"华鑫股份"	"上海华鑫股份有限公司"	"申万三级"	"房地产开发"
"600620.SH"	"天宸股份"	"上海市天宸股份有限公司"	"申万三级"	"房地产开发"
"600615.SH"	"丰华股份"	"上海丰华(集团)股份有限公司"	"申万三级"	"房地产开发"
"600606.SH"	"绿地控股"	"绿地控股集团股份有限公司"	"申万三级"	"房地产开发"
"600576.SH"	"祥源文化"	"浙江祥源文化股份有限公司"	"申万三级"	"房地产开发"
"600568.SH"	"中珠医疗"	"中珠医疗控股股份有限公司"	"申万三级"	"房地产开发"
"600565.SH"	"迪马股份"	"重庆市迪马实业股份有限公司"	"申万三级"	"房地产开发"
"600555.SH"	"海航创新"	"海航创新股份有限公司"	"申万三级"	"房地产开发"
"600533.SH"	"栖霞建设"	"南京栖霞建设股份有限公司"	"申万三级"	"房地产开发"
"600503.SH"	"华丽家族"	"华丽家族股份有限公司"	"申万三级"	"房地产开发"
"600393.SH"	"粤泰股份"	"广州粤泰集团股份有限公司"	"申万三级"	"房地产开发"
"600383.SH"	"金地集团"	"金地（集团）股份有限公司"	"申万三级"	"房地产开发"
"600376.SH"	"首开股份"	"北京首都开发股份有限公司"	"申万三级"	"房地产开发"
"600340.SH"	"华夏幸福"	"华夏幸福基业股份有限公司"	"申万三级"	"房地产开发"
"600325.SH"	"华发股份"	"珠海华发实业股份有限公司"	"申万三级"	"房地产开发"
"600322.SH"	"天房发展"	"天津市房地产发展（集团）股份有限公司"	"申万三级"	"房地产开发"
"600266.SH"	"北京城建"	"北京城建投资发展股份有限公司"	"申万三级"	"房地产开发"
"600246.SH"	"万通地产"	"北京万通地产股份有限公司"	"申万三级"	"房地产开发"
"600240.SH"	"华业资本"	"北京华业资本控股股份有限公司"	"申万三级"	"房地产开发"
"600239.SH"	"云南城投"	"云南城投置业股份有限公司"	"申万三级"	"房地产开发"
