"start_stock_code"	"start_chi_sht"	"start_com_name"	"start_com_type"	"end_stock_code"	"end_chi_sht"	"end_com_name"	"end_com_type"	"output_funt"	"report_dt"
"002555.SZ"	"三七互娱"	"芜湖顺荣三七互动娱乐股份有限公司"	"深A"	"600418.SH"	"江淮汽车"	"安徽江淮汽车集团股份有限公司"	"沪A"	"6156.51"	"2013-12-31"
"002555.SZ"	"三七互娱"	"芜湖顺荣三七互动娱乐股份有限公司"	"深A"	""	""	"奇瑞汽车股份有限公司"	"非上市"	"11866.06"	"2013-12-31"
"002556.SZ"	"辉隆股份"	"安徽辉隆农资集团股份有限公司"	"深A"	"837112.OC"	""	"浙江大洋生物科技集团股份有限公司"	"三板"	"1287.5"	"2017-12-31"
"002558.SZ"	"巨人网络"	"巨人网络集团股份有限公司"	"深A"	""	""	"宜昌蓝天旅行社有限责任公司"	"非上市"	"1255.84"	"2015-12-31"
"002559.SZ"	"亚威股份"	"江苏亚威机床股份有限公司"	"深A"	"834757.OC"	""	"上海声望声学科技股份有限公司"	"三板"	"88.03"	"2016-12-31"
"002560.SZ"	"通达股份"	"河南通达电缆股份有限公司"	"深A"	""	""	"中国电力工程顾问集团华北电力设计院有限公司"	"非上市"	"4811.25"	"2017-12-31"
"002560.SZ"	"通达股份"	"河南通达电缆股份有限公司"	"深A"	"833931.OC"	""	"河南华通电缆股份有限公司"	"三板"	"5552.06"	"2017-12-31"
"002564.SZ"	"天沃科技"	"苏州天沃科技股份有限公司"	"深A"	"834786.OC"	""	"江苏乐科节能科技股份有限公司"	"三板"	"2286.74"	"2016-12-31"
"002565.SZ"	"顺灏股份"	"上海顺灏新材料科技股份有限公司"	"深A"	""	""	"常德金鹏凹版印刷有限公司"	"非上市"	"8362.59"	"2016-12-31"
"002565.SZ"	"顺灏股份"	"上海顺灏新材料科技股份有限公司"	"深A"	""	""	"上海裕金实业有限公司"	"非上市"	"18669.7"	"2016-12-31"
"002565.SZ"	"顺灏股份"	"上海顺灏新材料科技股份有限公司"	"深A"	""	""	"深圳市科彩印务有限公司"	"非上市"	"20438.65"	"2016-12-31"
"002565.SZ"	"顺灏股份"	"上海顺灏新材料科技股份有限公司"	"深A"	""	""	"云南中烟物资(集团)有限责任公司"	"非上市"	"21614.43"	"2016-12-31"
"002566.SZ"	"益盛药业"	"吉林省集安益盛药业股份有限公司"	"深A"	""	""	"邵阳天一药品有限责任公司"	"非上市"	"674.95"	"2014-06-30"
"002566.SZ"	"益盛药业"	"吉林省集安益盛药业股份有限公司"	"深A"	""	""	"重庆医药(集团)股份有限公司"	"非上市"	"705.48"	"2014-06-30"
"002566.SZ"	"益盛药业"	"吉林省集安益盛药业股份有限公司"	"深A"	""	""	"河南九州通医药有限公司"	"非上市"	"1022.36"	"2014-06-30"
"002566.SZ"	"益盛药业"	"吉林省集安益盛药业股份有限公司"	"深A"	""	""	"广州医药有限公司"	"非上市"	"1417.37"	"2014-06-30"
"002566.SZ"	"益盛药业"	"吉林省集安益盛药业股份有限公司"	"深A"	""	""	"国药控股济南有限公司"	"非上市"	"1547.42"	"2014-06-30"
"002568.SZ"	"百润股份"	"上海百润投资控股集团股份有限公司"	"深A"	"835909.OC"	""	"双飞人制药股份有限公司"	"三板"	"66.2"	"2015-12-31"
"002569.SZ"	"步森股份"	"浙江步森服饰股份有限公司"	"深A"	""	""	"合肥尚好服饰有限公司"	"非上市"	"1756.05"	"2013-12-31"
"002569.SZ"	"步森股份"	"浙江步森服饰股份有限公司"	"深A"	""	""	"康成投资(中国)有限公司"	"非上市"	"2103.74"	"2013-12-31"
"002570.SZ"	"*ST因美"	"贝因美婴童食品股份有限公司"	"深A"	"837725.OC"	""	"上海添庆网络科技股份有限公司"	"三板"	"1399.75"	"2017-12-31"
"002570.SZ"	"*ST因美"	"贝因美婴童食品股份有限公司"	"深A"	""	""	"欧尚(中国)投资有限公司"	"非上市"	"2428.82"	"2012-06-30"
"002570.SZ"	"*ST因美"	"贝因美婴童食品股份有限公司"	"深A"	"0980.HK"	""	"联华超市股份有限公司"	"深A"	"2641.16"	"2012-06-30"
"002570.SZ"	"*ST因美"	"贝因美婴童食品股份有限公司"	"深A"	""	""	"苏果超市有限公司"	"非上市"	"3427.79"	"2012-06-30"
"002570.SZ"	"*ST因美"	"贝因美婴童食品股份有限公司"	"深A"	""	""	"沃尔玛(中国)投资有限公司"	"非上市"	"4095.66"	"2012-06-30"
"002570.SZ"	"*ST因美"	"贝因美婴童食品股份有限公司"	"深A"	""	""	"上海大润发有限公司"	"非上市"	"5027.5"	"2012-06-30"
"002571.SZ"	"德力股份"	"安徽德力日用玻璃股份有限公司"	"深A"	"600887.SH"	"伊利股份"	"内蒙古伊利实业集团股份有限公司"	"沪A"	"1128.98"	"2014-06-30"
"002571.SZ"	"德力股份"	"安徽德力日用玻璃股份有限公司"	"深A"	""	""	"佛山市三水晶皇玻璃有限公司"	"非上市"	"1130.56"	"2014-06-30"
"002571.SZ"	"德力股份"	"安徽德力日用玻璃股份有限公司"	"深A"	""	""	"义乌市伟达进出口有限公司"	"非上市"	"1346.14"	"2014-06-30"
"002571.SZ"	"德力股份"	"安徽德力日用玻璃股份有限公司"	"深A"	"002102.SZ"	"冠福股份"	"福建冠福现代家用股份有限公司"	"深A"	"1388.48"	"2014-06-30"
"002574.SZ"	"明牌珠宝"	"浙江明牌珠宝股份有限公司"	"深A"	"836379.OC"	""	"星光珠宝股份有限公司"	"三板"	"4719.08"	"2017-12-31"
"002574.SZ"	"明牌珠宝"	"浙江明牌珠宝股份有限公司"	"深A"	""	""	"辽宁兴隆黄金屋珠宝首饰有限公司"	"非上市"	"7103.23"	"2017-12-31"
"002574.SZ"	"明牌珠宝"	"浙江明牌珠宝股份有限公司"	"深A"	""	""	"郑州雅宝轩商贸有限公司"	"非上市"	"10260.7"	"2017-12-31"
"002574.SZ"	"明牌珠宝"	"浙江明牌珠宝股份有限公司"	"深A"	""	""	"北京菜市口百货股份有限公司"	"非上市"	"12880.07"	"2017-12-31"
"002574.SZ"	"明牌珠宝"	"浙江明牌珠宝股份有限公司"	"深A"	""	""	"唯品会(中国)有限公司"	"非上市"	"60194.89"	"2017-12-31"
"002575.SZ"	"群兴玩具"	"广东群兴玩具股份有限公司"	"深A"	""	""	"国际玩具贸易有限公司"	"非上市"	"1557.88"	"2016-12-31"
"002575.SZ"	"群兴玩具"	"广东群兴玩具股份有限公司"	"深A"	""	""	"汕头市迪华贸易有限公司"	"非上市"	"2167.02"	"2016-12-31"
"002576.SZ"	"通达动力"	"江苏通达动力科技股份有限公司"	"深A"	""	""	"西门子电气传动有限公司"	"非上市"	"4996.58"	"2015-12-31"
"002576.SZ"	"通达动力"	"江苏通达动力科技股份有限公司"	"深A"	""	""	"杭州鹏安金属材料配送有限公司"	"非上市"	"5034.42"	"2015-12-31"
"002576.SZ"	"通达动力"	"江苏通达动力科技股份有限公司"	"深A"	""	""	"雷勃电气(无锡)有限公司"	"非上市"	"6652.62"	"2015-12-31"
"002576.SZ"	"通达动力"	"江苏通达动力科技股份有限公司"	"深A"	""	""	"上海亮泉实业有限公司"	"非上市"	"12774.65"	"2015-12-31"
"002577.SZ"	"雷柏科技"	"深圳雷柏科技股份有限公司"	"深A"	""	""	"广州市欣之海电脑科技有限公司"	"非上市"	"526.26"	"2013-06-30"
"002577.SZ"	"雷柏科技"	"深圳雷柏科技股份有限公司"	"深A"	""	""	"FIRST WISE MEDIA GMBH"	"非上市"	"1235.54"	"2013-06-30"
"002580.SZ"	"圣阳股份"	"山东圣阳电源股份有限公司"	"深A"	"833040.OC"	""	"江苏中凌高科技股份有限公司"	"三板"	"587.78"	"2017-12-31"
"002583.SZ"	"海能达"	"海能达通信股份有限公司"	"深A"	"838063.OC"	""	"成都弘信科技股份有限公司"	"三板"	"70.09"	"2017-12-31"
"002583.SZ"	"海能达"	"海能达通信股份有限公司"	"深A"	"300150.SZ"	"世纪瑞尔"	"北京世纪瑞尔技术股份有限公司"	"深A"	"1042.31"	"2016-12-31"
"002584.SZ"	"西陇科学"	"西陇科学股份有限公司"	"深A"	"836933.OC"	""	"广州跃势生物科技股份有限公司"	"三板"	"149.17"	"2017-12-31"
"002584.SZ"	"西陇科学"	"西陇科学股份有限公司"	"深A"	""	""	"汕头市京汕化学试剂经营部"	"非上市"	"1278.92"	"2014-06-30"
"002584.SZ"	"西陇科学"	"西陇科学股份有限公司"	"深A"	""	""	"厦门象屿物流集团有限责任公司"	"非上市"	"1691.78"	"2014-06-30"
"002584.SZ"	"西陇科学"	"西陇科学股份有限公司"	"深A"	""	""	"南亚电子材料(昆山)有限公司"	"非上市"	"1784.52"	"2014-06-30"
"002584.SZ"	"西陇科学"	"西陇科学股份有限公司"	"深A"	""	""	"浙江杉杉鸿志进出口有限公司"	"非上市"	"1875.71"	"2014-06-30"
"002584.SZ"	"西陇科学"	"西陇科学股份有限公司"	"深A"	""	""	"中国石油国际事业有限公司"	"非上市"	"8819.76"	"2014-06-30"
"002585.SZ"	"双星新材"	"江苏双星彩塑新材料股份有限公司"	"深A"	"300743.SZ"	"天地数码"	"杭州天地数码科技股份有限公司"	"深A"	"2903.11"	"2017-12-31"
"002585.SZ"	"双星新材"	"江苏双星彩塑新材料股份有限公司"	"深A"	"802051.ZJE"	""	"浙江天裕包装新材料有限公司"	"三板"	"7149.57"	"2015-12-31"
"002585.SZ"	"双星新材"	"江苏双星彩塑新材料股份有限公司"	"深A"	""	""	"浙江鑫盛包装材料有限公司"	"非上市"	"12842.71"	"2015-12-31"
"002585.SZ"	"双星新材"	"江苏双星彩塑新材料股份有限公司"	"深A"	""	""	"青州市富润包装材料有限公司"	"非上市"	"24722.21"	"2015-12-31"
"002586.SZ"	"围海股份"	"浙江省围海建设集团股份有限公司"	"深A"	""	""	"宁波杭州湾新区海涂围垦开发有限公司"	"非上市"	"47435.62"	"2017-12-31"
"002586.SZ"	"围海股份"	"浙江省围海建设集团股份有限公司"	"深A"	""	""	"杭州市千岛湖原水股份有限公司"	"非上市"	"17118.13"	"2017-12-31"
"002586.SZ"	"围海股份"	"浙江省围海建设集团股份有限公司"	"深A"	""	""	"上虞市海涂投资开发有限公司"	"非上市"	"11616.38"	"2017-12-31"
"002586.SZ"	"围海股份"	"浙江省围海建设集团股份有限公司"	"深A"	""	""	"中国电建集团华东勘测设计研究院有限公司"	"非上市"	"11477.12"	"2017-12-31"
"002586.SZ"	"围海股份"	"浙江省围海建设集团股份有限公司"	"深A"	""	""	"舟山市定海区金塘北部开发投资有限公司"	"非上市"	"10588.68"	"2017-12-31"
"002587.SZ"	"奥拓电子"	"深圳市奥拓电子股份有限公司"	"深A"	"835078.OC"	""	"北京华丽达视听科技股份有限公司"	"三板"	"1339.9"	"2016-12-31"
"002589.SZ"	"瑞康医药"	"瑞康医药股份有限公司"	"深A"	"831672.OC"	""	"淄博莲池妇婴医院股份有限公司"	"三板"	"395.26"	"2017-12-31"
"002589.SZ"	"瑞康医药"	"瑞康医药股份有限公司"	"深A"	"833111.OC"	""	"青岛国泰药业股份有限公司"	"三板"	"636.43"	"2017-12-31"
"002590.SZ"	"万安科技"	"浙江万安科技股份有限公司"	"深A"	""	""	"奇瑞汽车股份有限公司"	"非上市"	"4496.23"	"2012-12-31"
"002590.SZ"	"万安科技"	"浙江万安科技股份有限公司"	"深A"	""	""	"重庆力帆乘用车有限公司"	"非上市"	"4527.4"	"2012-12-31"
"002590.SZ"	"万安科技"	"浙江万安科技股份有限公司"	"深A"	"600418.SH"	"江淮汽车"	"安徽江淮汽车集团股份有限公司"	"沪A"	"4695.44"	"2012-12-31"
"002590.SZ"	"万安科技"	"浙江万安科技股份有限公司"	"深A"	""	""	"一汽解放青岛汽车有限公司"	"非上市"	"9916.09"	"2012-12-31"
"002590.SZ"	"万安科技"	"浙江万安科技股份有限公司"	"深A"	""	""	"东风柳州汽车有限公司"	"非上市"	"10242.41"	"2012-12-31"
"002591.SZ"	"恒大高新"	"江西恒大高新技术股份有限公司"	"深A"	""	""	"鹤壁丰鹤发电有限责任公司"	"非上市"	"198.07"	"2016-12-31"
"002591.SZ"	"恒大高新"	"江西恒大高新技术股份有限公司"	"深A"	""	""	"新疆宜化化工有限公司"	"非上市"	"301.21"	"2016-12-31"
"002591.SZ"	"恒大高新"	"江西恒大高新技术股份有限公司"	"深A"	""	""	"航天环境工程有限公司"	"非上市"	"452.59"	"2016-12-31"
"002591.SZ"	"恒大高新"	"江西恒大高新技术股份有限公司"	"深A"	""	""	"华能渑池热电有限责任公司"	"非上市"	"570.27"	"2016-12-31"
"002591.SZ"	"恒大高新"	"江西恒大高新技术股份有限公司"	"深A"	""	""	"福建广润节能科技有限公司"	"非上市"	"1496.37"	"2016-12-31"
"002596.SZ"	"海南瑞泽"	"海南瑞泽新型建材股份有限公司"	"深A"	""	""	"中国建筑一局(集团)有限公司"	"非上市"	"6064.74"	"2014-12-31"
"002596.SZ"	"海南瑞泽"	"海南瑞泽新型建材股份有限公司"	"深A"	"600491.SH"	"龙元建设"	"龙元建设集团股份有限公司"	"沪A"	"5030.48"	"2014-12-31"
"002596.SZ"	"海南瑞泽"	"海南瑞泽新型建材股份有限公司"	"深A"	""	""	"中天建设集团有限公司"	"非上市"	"4087.37"	"2014-12-31"
"002596.SZ"	"海南瑞泽"	"海南瑞泽新型建材股份有限公司"	"深A"	""	""	"海南省第六建筑工程公司"	"非上市"	"4046.52"	"2014-12-31"
"002596.SZ"	"海南瑞泽"	"海南瑞泽新型建材股份有限公司"	"深A"	""	""	"浙江博元建设股份有限公司"	"非上市"	"3799.38"	"2014-12-31"
"002597.SZ"	"金禾实业"	"安徽金禾实业股份有限公司"	"深A"	"830940.OC"	""	"黄山科宏生物香料股份有限公司"	"三板"	"450.85"	"2017-12-31"
"002597.SZ"	"金禾实业"	"安徽金禾实业股份有限公司"	"深A"	"832548.OC"	""	"安徽金泉生物科技股份有限公司"	"三板"	"659.8"	"2017-12-31"
"002597.SZ"	"金禾实业"	"安徽金禾实业股份有限公司"	"深A"	"833301.OC"	""	"浙江亚迪纳新材料科技股份有限公司"	"三板"	"732.96"	"2017-12-31"
"002597.SZ"	"金禾实业"	"安徽金禾实业股份有限公司"	"深A"	""	""	"临沂市丽华化工有限公司"	"非上市"	"4719.68"	"2017-12-31"
"002598.SZ"	"山东章鼓"	"山东省章丘鼓风机股份有限公司"	"深A"	"835374.OC"	""	"成都联帮医疗科技股份有限公司"	"三板"	"162.95"	"2017-12-31"
"002598.SZ"	"山东章鼓"	"山东省章丘鼓风机股份有限公司"	"深A"	""	""	"山西昱航矿用机械有限公司"	"非上市"	"663.37"	"2017-12-31"
"002598.SZ"	"山东章鼓"	"山东省章丘鼓风机股份有限公司"	"深A"	""	""	"江苏新世纪江南环保股份有限公司"	"非上市"	"836.99"	"2017-12-31"
"002598.SZ"	"山东章鼓"	"山东省章丘鼓风机股份有限公司"	"深A"	""	""	"华阳电业有限公司"	"非上市"	"977.44"	"2017-12-31"
"002598.SZ"	"山东章鼓"	"山东省章丘鼓风机股份有限公司"	"深A"	""	""	"北京北大先锋科技有限公司"	"非上市"	"1926.23"	"2017-12-31"
"002599.SZ"	"盛通股份"	"北京盛通印刷股份有限公司"	"深A"	"833861.OC"	""	"麦可思数据(成都)股份有限公司"	"三板"	"53.28"	"2017-12-31"
"002599.SZ"	"盛通股份"	"北京盛通印刷股份有限公司"	"深A"	"834291.OC"	""	"中信出版集团股份有限公司"	"三板"	"2293.39"	"2017-12-31"
"002600.SZ"	"领益智造"	"广东领益智造股份有限公司"	"深A"	""	""	"华生电机(广东)有限公司"	"非上市"	"4545.62"	"2014-12-31"
"002600.SZ"	"领益智造"	"广东领益智造股份有限公司"	"深A"	""	""	"珠海凌达压缩机有限公司"	"非上市"	"2931.81"	"2014-12-31"
"002600.SZ"	"领益智造"	"广东领益智造股份有限公司"	"深A"	""	""	"郑州凌达压缩机有限公司"	"非上市"	"2567.79"	"2014-12-31"
"002600.SZ"	"领益智造"	"广东领益智造股份有限公司"	"深A"	""	""	"广东威灵电机制造有限公司"	"非上市"	"2510.63"	"2014-12-31"
"002602.SZ"	"世纪华通"	"浙江世纪华通集团股份有限公司"	"深A"	"831309.OC"	""	"湖北雷迪特冷却系统股份有限公司"	"三板"	"847.86"	"2017-12-31"
"002602.SZ"	"世纪华通"	"浙江世纪华通集团股份有限公司"	"深A"	""	""	"青岛海尔零部件采购有限公司"	"非上市"	"9027.54"	"2017-12-31"
"002602.SZ"	"世纪华通"	"浙江世纪华通集团股份有限公司"	"深A"	""	""	"上汽通用五菱汽车股份有限公司"	"非上市"	"11498.99"	"2017-12-31"
"002602.SZ"	"世纪华通"	"浙江世纪华通集团股份有限公司"	"深A"	""	""	"宁波世茂铜业股份有限公司"	"非上市"	"60765.39"	"2017-12-31"
"002604.SZ"	"*ST龙力"	"山东龙力生物科技股份有限公司"	"深A"	""	""	"中国移动通信集团北京有限公司"	"非上市"	"3405.24"	"2016-12-31"
"002604.SZ"	"*ST龙力"	"山东龙力生物科技股份有限公司"	"深A"	"600000.SH"	"浦发银行"	"上海浦东发展银行股份有限公司"	"沪A"	"4555.34"	"2016-12-31"
"002604.SZ"	"*ST龙力"	"山东龙力生物科技股份有限公司"	"深A"	""	""	"箭牌糖类(上海)有限公司"	"非上市"	"6477.66"	"2016-12-31"
"002604.SZ"	"*ST龙力"	"山东龙力生物科技股份有限公司"	"深A"	""	""	"中国石化销售有限公司"	"非上市"	"9378.39"	"2016-12-31"
"002605.SZ"	"姚记扑克"	"上海姚记扑克股份有限公司"	"深A"	"833653.OC"	""	"深圳市凯东源现代物流股份有限公司"	"三板"	"1690.74"	"2017-12-31"
"002606.SZ"	"大连电瓷"	"大连电瓷集团股份有限公司"	"深A"	"831892.OC"	""	"天津市新玻电力复合绝缘子制造股份有限公司"	"三板"	"1115.9"	"2017-12-31"
"002607.SZ"	"亚夏汽车"	"芜湖亚夏汽车股份有限公司"	"深A"	""	""	"一汽大众销售有限责任公司"	"非上市"	"1282.05"	"2017-12-31"
"002607.SZ"	"亚夏汽车"	"芜湖亚夏汽车股份有限公司"	"深A"	""	""	"上海上汽安吉汽车销售服务有限公司"	"非上市"	"843.23"	"2017-12-31"
"002608.SZ"	"江苏国信"	"江苏国信股份有限公司"	"深A"	""	""	"扬州威亨热电有限公司"	"非上市"	"6212.06"	"2017-12-31"
"002608.SZ"	"江苏国信"	"江苏国信股份有限公司"	"深A"	""	""	"国网江苏省电力公司"	"非上市"	"1647178.78"	"2017-12-31"
"002609.SZ"	"捷顺科技"	"深圳市捷顺科技实业股份有限公司"	"深A"	""	""	"沈阳恒万溢科技电子有限公司"	"非上市"	"207.8"	"2014-06-30"
"002609.SZ"	"捷顺科技"	"深圳市捷顺科技实业股份有限公司"	"深A"	"831356.OC"	""	"中电智能(福建)系统集成股份有限公司"	"三板"	"270.78"	"2017-12-31"
"002609.SZ"	"捷顺科技"	"深圳市捷顺科技实业股份有限公司"	"深A"	""	""	"武汉捷顺科技有限公司"	"非上市"	"364.5"	"2014-06-30"
"002609.SZ"	"捷顺科技"	"深圳市捷顺科技实业股份有限公司"	"深A"	""	""	"万科物业发展有限公司"	"非上市"	"457.55"	"2014-06-30"
"002612.SZ"	"朗姿股份"	"朗姿股份有限公司"	"深A"	"430199.OC"	""	"北京了望投资顾问股份有限公司"	"三板"	"132.73"	"2016-12-31"
"002612.SZ"	"朗姿股份"	"朗姿股份有限公司"	"深A"	""	""	"浙江天猫技术有限公司"	"非上市"	"4744.07"	"2017-12-31"
"002612.SZ"	"朗姿股份"	"朗姿股份有限公司"	"深A"	""	""	"武汉天利阁服饰有限责任公司"	"非上市"	"7590.7"	"2017-12-31"
"002613.SZ"	"北玻股份"	"洛阳北方玻璃技术股份有限公司"	"深A"	"601886.SH"	"江河集团"	"江河创建集团股份有限公司"	"沪A"	"2151.65"	"2016-12-31"
"002613.SZ"	"北玻股份"	"洛阳北方玻璃技术股份有限公司"	"深A"	""	""	"南昌欧菲光学技术有限公司"	"非上市"	"2626.54"	"2017-12-31"
"002613.SZ"	"北玻股份"	"洛阳北方玻璃技术股份有限公司"	"深A"	""	""	"广州视睿电子科技有限公司"	"非上市"	"3722.87"	"2017-12-31"
"002613.SZ"	"北玻股份"	"洛阳北方玻璃技术股份有限公司"	"深A"	""	""	"南昌欧菲光科技有限公司"	"非上市"	"7157.53"	"2017-12-31"
"002614.SZ"	"奥佳华"	"奥佳华智能健康科技集团股份有限公司"	"深A"	""	""	"Helen of Troy Limited"	"非上市"	"36995.15"	"2017-12-31"
"002615.SZ"	"哈尔斯"	"浙江哈尔斯真空器皿股份有限公司"	"深A"	""	""	"北京亚之光贸易有限公司"	"非上市"	"1019.61"	"2013-06-30"
"002615.SZ"	"哈尔斯"	"浙江哈尔斯真空器皿股份有限公司"	"深A"	""	""	"PACIFIC MARKET INTERNATIONAL"	"非上市"	"4268.77"	"2013-06-30"
"002617.SZ"	"露笑科技"	"露笑科技股份有限公司"	"深A"	"300660.SZ"	"江苏雷利"	"江苏雷利电机股份有限公司"	"深A"	"5970.42"	"2016-12-31"
