"stock_code"	"chi_sht"	"com_name"	"block_name"
"000861.SZ"	"海印股份"	"广东海印集团股份有限公司"	"可转债"
"002206.SZ"	"海利得"	"浙江海利得新材料股份有限公司"	"可转债"
"600000.SH"	"浦发银行"	"上海浦东发展银行股份有限公司"	"可转债"
"600023.SH"	"浙能电力"	"浙江浙能电力股份有限公司"	"可转债"
"603222.SH"	"济民制药"	"浙江济民制药股份有限公司"	"可转债"
"600566.SH"	"济川药业"	"湖北济川药业股份有限公司"	"可转债"
"300232.SZ"	"洲明科技"	"深圳市洲明科技股份有限公司"	"可转债"
"002325.SZ"	"洪涛股份"	"深圳市洪涛装饰股份有限公司"	"可转债"
"603738.SH"	"泰晶科技"	"湖北泰晶电子科技股份有限公司"	"可转债"
"000410.SZ"	"沈阳机床"	"沈阳机床股份有限公司"	"可转债"
"002130.SZ"	"沃尔核材"	"深圳市沃尔核材股份有限公司"	"可转债"
"002807.SZ"	"江阴银行"	"江苏江阴农村商业银行股份有限公司"	"可转债"
"600362.SH"	"江西铜业"	"江西铜业股份有限公司"	"可转债"
"600959.SH"	"江苏有线"	"江苏省广电有线信息网络股份有限公司"	"可转债"
"601199.SH"	"江南水务"	"江苏江南水务股份有限公司"	"可转债"
"603577.SH"	"汇金通"	"青岛汇金通电力设备股份有限公司"	"可转债"
"600157.SH"	"永泰能源"	"永泰能源股份有限公司"	"可转债"
"002753.SZ"	"永东股份"	"山西永东化工股份有限公司"	"可转债"
"002273.SZ"	"水晶光电"	"浙江水晶光电科技股份有限公司"	"可转债"
"600016.SH"	"民生银行"	"中国民生银行股份有限公司"	"可转债"
"300224.SZ"	"正海磁材"	"烟台正海磁性材料股份有限公司"	"可转债"
"601877.SH"	"正泰电器"	"浙江正泰电器股份有限公司"	"可转债"
"603808.SH"	"歌力思"	"深圳歌力思服饰股份有限公司"	"可转债"
"300539.SZ"	"横河模具"	"宁波横河模具股份有限公司"	"可转债"
"000700.SZ"	"模塑科技"	"江南模塑科技股份有限公司"	"可转债"
"002358.SZ"	"森源电气"	"河南森源电气股份有限公司"	"可转债"
"603313.SH"	"梦百合"	"梦百合家居科技股份有限公司"	"可转债"
"600185.SH"	"格力地产"	"格力地产股份有限公司"	"可转债"
"601222.SH"	"林洋能源"	"江苏林洋能源股份有限公司"	"可转债"
"600477.SH"	"杭萧钢构"	"杭萧钢构股份有限公司"	"可转债"
"603618.SH"	"杭电股份"	"杭州电缆股份有限公司"	"可转债"
"603777.SH"	"来伊份"	"上海来伊份股份有限公司"	"可转债"
"300288.SZ"	"朗玛信息"	"贵阳朗玛信息技术股份有限公司"	"可转债"
"603228.SH"	"景旺电子"	"深圳市景旺电子股份有限公司"	"可转债"
"300568.SZ"	"星源材质"	"深圳市星源材质科技股份有限公司"	"可转债"
"603305.SH"	"旭升股份"	"宁波旭升汽车技术股份有限公司"	"可转债"
"002520.SZ"	"日发精机"	"浙江日发精密机械股份有限公司"	"可转债"
"600908.SH"	"无锡银行"	"无锡农村商业银行股份有限公司"	"可转债"
"600075.SH"	"新疆天业"	"新疆天业股份有限公司"	"可转债"
"603179.SH"	"新泉股份"	"江苏新泉汽车饰件股份有限公司"	"可转债"
"002527.SZ"	"新时达"	"上海新时达电气股份有限公司"	"可转债"
"603225.SH"	"新凤鸣"	"新凤鸣集团股份有限公司"	"可转债"
"603508.SH"	"思维列控"	"河南思维自动化设备股份有限公司"	"可转债"
"300473.SZ"	"德尔股份"	"阜新德尔汽车部件股份有限公司"	"可转债"
"002839.SZ"	"张家港行"	"江苏张家港农村商业银行股份有限公司"	"可转债"
"300657.SZ"	"弘信电子"	"厦门弘信电子科技股份有限公司"	"可转债"
"000600.SZ"	"建投能源"	"河北建投能源投资股份有限公司"	"可转债"
"300601.SZ"	"康泰生物"	"深圳康泰生物制品股份有限公司"	"可转债"
"600831.SH"	"广电网络"	"陕西广电网络传媒(集团)股份有限公司"	"可转债"
"002482.SZ"	"广田集团"	"深圳广田集团股份有限公司"	"可转债"
"601238.SH"	"广汽集团"	"广州汽车集团股份有限公司"	"可转债"
"300571.SZ"	"平治信息"	"杭州平治信息技术股份有限公司"	"可转债"
"000001.SZ"	"平安银行"	"平安银行股份有限公司"	"可转债"
"601128.SH"	"常熟银行"	"江苏常熟农村商业银行股份有限公司"	"可转债"
"600674.SH"	"川投能源"	"四川川投能源股份有限公司"	"可转债"
"002815.SZ"	"崇达技术"	"深圳市崇达电路技术股份有限公司"	"可转债"
"002717.SZ"	"岭南股份"	"岭南生态文旅股份有限公司"	"可转债"
"002500.SZ"	"山西证券"	"山西证券股份有限公司"	"可转债"
"600350.SH"	"山东高速"	"山东高速股份有限公司"	"可转债"
"601127.SH"	"小康股份"	"重庆小康工业集团股份有限公司"	"可转债"
"600415.SH"	"小商品城"	"浙江中国小商品城集团股份有限公司"	"可转债"
"300497.SZ"	"富祥股份"	"江西富祥药业股份有限公司"	"可转债"
"600019.SH"	"宝钢股份"	"宝山钢铁股份有限公司"	"可转债"
"600845.SH"	"宝信软件"	"上海宝信软件股份有限公司"	"可转债"
"603345.SH"	"安井食品"	"福建安井食品股份有限公司"	"可转债"
"600066.SH"	"宇通客车"	"郑州宇通客车股份有限公司"	"可转债"
"002142.SZ"	"宁波银行"	"宁波银行股份有限公司"	"可转债"
"002083.SZ"	"孚日股份"	"孚日集团股份有限公司"	"可转债"
"603023.SH"	"威帝股份"	"哈尔滨威帝电子股份有限公司"	"可转债"
"300082.SZ"	"奥克股份"	"辽宁奥克化学股份有限公司"	"可转债"
"002681.SZ"	"奋达科技"	"深圳市奋达科技股份有限公司"	"可转债"
"603677.SH"	"奇精机械"	"奇精机械股份有限公司"	"可转债"
"002078.SZ"	"太阳纸业"	"山东太阳纸业股份有限公司"	"可转债"
"601099.SH"	"太平洋"	"太平洋证券股份有限公司"	"可转债"
"603668.SH"	"天马科技"	"福建天马科技集团股份有限公司"	"可转债"
"603085.SH"	"天成自控"	"浙江天成自控股份有限公司"	"可转债"
"002100.SZ"	"天康生物"	"新疆天康畜牧生物技术股份有限公司"	"可转债"
"002249.SZ"	"大洋电机"	"中山大洋电机股份有限公司"	"可转债"
"002008.SZ"	"大族激光"	"大族激光科技产业集团股份有限公司"	"可转债"
"603233.SH"	"大参林"	"大参林医药集团股份有限公司"	"可转债"
"603955.SH"	"大千生态"	"大千生态景观股份有限公司"	"可转债"
"600611.SH"	"大众交通"	"大众交通（集团）股份有限公司"	"可转债"
"000910.SZ"	"大亚圣象"	"大亚圣象家居股份有限公司"	"可转债"
"600699.SH"	"均胜电子"	"宁波均胜电子股份有限公司"	"可转债"
"600233.SH"	"圆通速递"	"圆通速递股份有限公司"	"可转债"
"600109.SH"	"国金证券"	"国金证券股份有限公司"	"可转债"
"300388.SZ"	"国祯环保"	"安徽国祯环保节能科技股份有限公司"	"可转债"
"601211.SH"	"国泰君安"	"国泰君安证券股份有限公司"	"可转债"
"002586.SZ"	"围海股份"	"浙江省围海建设集团股份有限公司"	"可转债"
"603822.SH"	"嘉澳环保"	"浙江嘉澳环保科技股份有限公司"	"可转债"
"002567.SZ"	"唐人神"	"唐人神集团股份有限公司"	"可转债"
"300273.SZ"	"和佳股份"	"珠海和佳医疗设备股份有限公司"	"可转债"
"603323.SH"	"吴江银行"	"江苏吴江农村商业银行股份有限公司"	"可转债"
"002439.SZ"	"启明星辰"	"北京启明星辰信息技术股份有限公司"	"可转债"
"601929.SH"	"吉视传媒"	"吉视传媒股份有限公司"	"可转债"
"000623.SZ"	"吉林敖东"	"吉林敖东药业集团股份有限公司"	"可转债"
"002395.SZ"	"双象股份"	"无锡双象超纤材料股份有限公司"	"可转债"
"002472.SZ"	"双环传动"	"浙江双环传动机械股份有限公司"	"可转债"
"600755.SH"	"厦门国贸"	"厦门国贸集团股份有限公司"	"可转债"
"300422.SZ"	"博世科"	"广西博世科环保科技股份有限公司"	"可转债"
"601900.SH"	"南方传媒"	"南方出版传媒股份有限公司"	"可转债"
"002096.SZ"	"南岭民爆"	"湖南南岭民用爆破器材股份有限公司"	"可转债"
"600621.SH"	"华鑫股份"	"上海华鑫股份有限公司"	"可转债"
"002758.SZ"	"华通医药"	"浙江华通医药股份有限公司"	"可转债"
"600521.SH"	"华海药业"	"浙江华海药业股份有限公司"	"可转债"
"600909.SH"	"华安证券"	"华安证券股份有限公司"	"可转债"
"603027.SH"	"千禾味业"	"千禾味业食品股份有限公司"	"可转债"
"002359.SZ"	"北讯集团"	"北讯集团股份有限公司"	"可转债"
"600010.SH"	"包钢股份"	"内蒙古包钢钢联股份有限公司"	"可转债"
"002131.SZ"	"利欧股份"	"利欧集团股份有限公司"	"可转债"
"002258.SZ"	"利尔化学"	"利尔化学股份有限公司"	"可转债"
"000810.SZ"	"创维数字"	"创维数字股份有限公司"	"可转债"
"300407.SZ"	"凯发电气"	"天津凯发电气股份有限公司"	"可转债"
"002823.SZ"	"凯中精密"	"深圳市凯中精密技术股份有限公司"	"可转债"
"300536.SZ"	"农尚环境"	"武汉农尚环境股份有限公司"	"可转债"
"603601.SH"	"再升科技"	"重庆再升科技股份有限公司"	"可转债"
"600863.SH"	"内蒙华电"	"内蒙古蒙电华能热电股份有限公司"	"可转债"
"300266.SZ"	"兴源环境"	"兴源环境科技股份有限公司"	"可转债"
"601818.SH"	"光大银行"	"中国光大银行股份有限公司"	"可转债"
"002741.SZ"	"光华科技"	"广东光华科技股份有限公司"	"可转债"
"300168.SZ"	"万达信息"	"万达信息股份有限公司"	"可转债"
"300057.SZ"	"万顺股份"	"汕头万顺包装材料股份有限公司"	"可转债"
"600031.SH"	"三一重工"	"三一重工股份有限公司"	"可转债"
"002555.SZ"	"三七互娱"	"芜湖顺荣三七互动娱乐股份有限公司"	"可转债"
"002224.SZ"	"三力士"	"三力士股份有限公司"	"可转债"
"601116.SH"	"三江购物"	"三江购物俱乐部股份有限公司"	"可转债"
"002110.SZ"	"三钢闽光"	"福建三钢闽光股份有限公司"	"可转债"
"600835.SH"	"上海机电"	"上海机电股份有限公司"	"可转债"
"601727.SH"	"上海电气"	"上海电气集团股份有限公司"	"可转债"
"002285.SZ"	"世联行"	"深圳世联行地产顾问股份有限公司"	"可转债"
"300059.SZ"	"东方财富"	"东方财富信息股份有限公司"	"可转债"
"600811.SH"	"东方集团"	"东方集团股份有限公司"	"可转债"
"002271.SZ"	"东方雨虹"	"北京东方雨虹防水技术股份有限公司"	"可转债"
"002793.SZ"	"东音股份"	"浙江东音泵业股份有限公司"	"可转债"
"601998.SH"	"中信银行"	"中信银行股份有限公司"	"可转债"
"002542.SZ"	"中化岩土"	"中化岩土集团股份有限公司"	"可转债"
"002445.SZ"	"中南文化"	"中南红文化集团股份有限公司"	"可转债"
"000544.SZ"	"中原环保"	"中原环保股份有限公司"	"可转债"
"601375.SH"	"中原证券"	"中原证券股份有限公司"	"可转债"
"601800.SH"	"中国交建"	"中国交通建设股份有限公司"	"可转债"
"601985.SH"	"中国核电"	"中国核能电力股份有限公司"	"可转债"
"601857.SH"	"中国石油"	"中国石油天然气股份有限公司"	"可转债"
"601186.SH"	"中国铁建"	"中国铁建股份有限公司"	"可转债"
"600595.SH"	"中孚实业"	"河南中孚实业股份有限公司"	"可转债"
"603996.SH"	"中新科技"	"中新科技集团股份有限公司"	"可转债"
"300435.SZ"	"中泰股份"	"杭州中泰深冷技术股份有限公司"	"可转债"
"300496.SZ"	"中科创达"	"中科创达软件股份有限公司"	"可转债"
"603019.SH"	"中科曙光"	"曙光信息产业股份有限公司"	"可转债"
"002179.SZ"	"中航光电"	"中航光电科技股份有限公司"	"可转债"
"002013.SZ"	"中航机电"	"中航工业机电系统股份有限公司"	"可转债"
"600372.SH"	"中航电子"	"中航航空电子系统股份有限公司"	"可转债"
"600705.SH"	"中航资本"	"中航资本控股股份有限公司"	"可转债"
"002822.SZ"	"中装建设"	"深圳市中装建设集团股份有限公司"	"可转债"
"300052.SZ"	"中青宝"	"深圳中青宝互动网络股份有限公司"	"可转债"
"002279.SZ"	"久其软件"	"北京久其软件股份有限公司"	"可转债"
"002318.SZ"	"久立特材"	"浙江久立特材科技股份有限公司"	"可转债"
"300003.SZ"	"乐普医疗"	"乐普(北京)医疗器械股份有限公司"	"可转债"
"600998.SH"	"九州通"	"九州通医药集团股份有限公司"	"可转债"
"300123.SZ"	"亚光科技"	"亚光科技集团股份有限公司"	"可转债"
"002284.SZ"	"亚太股份"	"浙江亚太机电股份有限公司"	"可转债"
"600351.SH"	"亚宝药业"	"亚宝药业集团股份有限公司"	"可转债"
"600487.SH"	"亨通光电"	"江苏亨通光电股份有限公司"	"可转债"
"300014.SZ"	"亿纬锂能"	"惠州亿纬锂能股份有限公司"	"可转债"
"600197.SH"	"伊力特"	"新疆伊力特实业股份有限公司"	"可转债"
"002707.SZ"	"众信旅游"	"众信旅游集团股份有限公司"	"可转债"
"002772.SZ"	"众兴菌业"	"天水众兴菌业科技股份有限公司"	"可转债"
"601579.SH"	"会稽山"	"会稽山绍兴酒股份有限公司"	"可转债"
"603568.SH"	"伟明环保"	"浙江伟明环保股份有限公司"	"可转债"
"002562.SZ"	"兄弟科技"	"兄弟科技股份有限公司"	"可转债"
"002256.SZ"	"彩虹精化"	"深圳市彩虹精细化工股份有限公司"	"可转债"
"002408.SZ"	"齐翔腾达"	"淄博齐翔腾达化工股份有限公司"	"可降解农膜"
"002470.SZ"	"金正大"	"金正大生态工程集团股份有限公司"	"可降解农膜"
"600143.SH"	"金发科技"	"金发科技股份有限公司"	"可降解农膜"
"600352.SH"	"浙江龙盛"	"浙江龙盛集团股份有限公司"	"可降解农膜"
"600075.SH"	"新疆天业"	"新疆天业股份有限公司"	"可降解农膜"
"600596.SH"	"新安股份"	"浙江新安化工集团股份有限公司"	"可降解农膜"
"600486.SH"	"扬农化工"	"江苏扬农化工股份有限公司"	"可降解农膜"
"600155.SH"	"宝硕股份"	"河北宝硕股份有限公司"	"可降解农膜"
"002263.SZ"	"*ST东南"	"浙江大东南股份有限公司"	"可降解农膜"
"002408.SZ"	"齐翔腾达"	"淄博齐翔腾达化工股份有限公司"	"可降解塑料"
"600143.SH"	"金发科技"	"金发科技股份有限公司"	"可降解塑料"
"600267.SH"	"海正药业"	"浙江海正药业股份有限公司"	"可降解塑料"
"600486.SH"	"扬农化工"	"江苏扬农化工股份有限公司"	"可降解塑料"
"002256.SZ"	"彩虹精化"	"深圳市彩虹精细化工股份有限公司"	"可降解塑料"
"002019.SZ"	"亿帆医药"	"亿帆医药股份有限公司"	"可降解塑料"
"002263.SZ"	"*ST东南"	"浙江大东南股份有限公司"	"可降解塑料"
"002333.SZ"	"罗普斯金"	"苏州罗普斯金铝业股份有限公司"	"台资"
"601231.SH"	"环旭电子"	"环旭电子股份有限公司"	"台资"
"002084.SZ"	"海鸥住工"	"广州海鸥住宅工业股份有限公司"	"台资"
"002463.SZ"	"沪电股份"	"沪士电子股份有限公司"	"台资"
"002158.SZ"	"汉钟精机"	"上海汉钟精机股份有限公司"	"台资"
"002162.SZ"	"悦心健康"	"上海悦心健康集团股份有限公司"	"台资"
"603002.SH"	"宏昌电子"	"宏昌电子材料股份有限公司"	"台资"
"300046.SZ"	"台基股份"	"湖北台基半导体股份有限公司"	"台资"
"000536.SZ"	"华映科技"	"华映科技(集团)股份有限公司"	"台资"
"002105.SZ"	"信隆健康"	"深圳信隆健康产业发展股份有限公司"	"台资"
"600491.SH"	"龙元建设"	"龙元建设集团股份有限公司"	"台风"
"600992.SH"	"贵绳股份"	"贵州钢绳股份有限公司"	"台风"
"600512.SH"	"腾达建设"	"腾达建设集团股份有限公司"	"台风"
"600496.SH"	"精工钢构"	"长江精工钢结构（集团）股份有限公司"	"台风"
"600802.SH"	"福建水泥"	"福建水泥股份有限公司"	"台风"
"600477.SH"	"杭萧钢构"	"杭萧钢构股份有限公司"	"台风"
"002135.SZ"	"东南网架"	"浙江东南网架股份有限公司"	"台风"
"300091.SZ"	"金通灵"	"江苏金通灵流体机械科技股份有限公司"	"合同能源管理"
"002421.SZ"	"达实智能"	"深圳达实智能股份有限公司"	"合同能源管理"
"002121.SZ"	"科陆电子"	"深圳市科陆电子科技股份有限公司"	"合同能源管理"
"002245.SZ"	"澳洋顺昌"	"江苏澳洋顺昌股份有限公司"	"合同能源管理"
"002255.SZ"	"海陆重工"	"苏州海陆重工股份有限公司"	"合同能源管理"
"600590.SH"	"泰豪科技"	"泰豪科技股份有限公司"	"合同能源管理"
"002534.SZ"	"杭锅股份"	"杭州锅炉集团股份有限公司"	"合同能源管理"
"002169.SZ"	"智光电气"	"广州智光电气股份有限公司"	"合同能源管理"
"300125.SZ"	"易世达"	"大连易世达新能源发展股份有限公司"	"合同能源管理"
"300208.SZ"	"恒顺众昇"	"青岛市恒顺众昇集团股份有限公司"	"合同能源管理"
"002591.SZ"	"恒大高新"	"江西恒大高新技术股份有限公司"	"合同能源管理"
